id,next_id,lv,group,desc,cost,cost_total,effect
600347,600348,47,6,-1,359#187|360#1870,359#3292|360#32920,hp#482032
600348,600349,48,6,-1,359#194|360#1940,359#3486|360#34860,hp#492288
600349,600350,49,6,-1,359#201|360#2010,359#3687|360#36870,hp#502544
600350,600351,50,6,-1,359#208|360#2080,359#3895|360#38950,hp#512800
600351,600352,51,6,-1,359#215|360#2150,359#4110|360#41100,hp#523056
600352,600353,52,6,-1,359#224|360#2240,359#4334|360#43340,hp#533312
600353,600354,53,6,-1,359#233|360#2330,359#4567|360#45670,hp#543568
600354,600355,54,6,-1,359#242|360#2420,359#4809|360#48090,hp#553824
600355,600356,55,6,-1,359#251|360#2510,359#5060|360#50600,hp#564080
600356,600357,56,6,-1,359#260|360#2600,359#5320|360#53200,hp#574336
600357,600358,57,6,-1,359#269|360#2690,359#5589|360#55890,hp#584592
600358,600359,58,6,-1,359#278|360#2780,359#5867|360#58670,hp#594848
600359,600360,59,6,-1,359#287|360#2870,359#6154|360#61540,hp#605104
600360,-1,60,6,-1,359#296|360#2960,359#6450|360#64500,hp#615360
600400,600401,0,6,-1,359#0|360#0,359#0|360#0,
600401,600402,1,6,-1,359#5|360#50,359#5|360#50,spd#1
600402,600403,2,6,-1,359#6|360#60,359#11|360#110,spd#2
600403,600404,3,6,-1,359#7|360#70,359#18|360#180,spd#3
600404,600405,4,6,-1,359#8|360#80,359#26|360#260,spd#4
600405,600406,5,6,-1,359#9|360#90,359#35|360#350,spd#5
600406,600407,6,6,-1,359#10|360#100,359#45|360#450,spd#6
600407,600408,7,6,-1,359#11|360#110,359#56|360#560,spd#7
600408,600409,8,6,-1,359#12|360#120,359#68|360#680,spd#8
600409,600410,9,6,-1,359#13|360#130,359#81|360#810,spd#9
600410,600411,10,6,-1,359#14|360#140,359#95|360#950,spd#10
600411,600412,11,6,-1,359#15|360#150,359#110|360#1100,spd#11
600412,600413,12,6,-1,359#18|360#180,359#128|360#1280,spd#12
600413,600414,13,6,-1,359#21|360#210,359#149|360#1490,spd#13
600414,600415,14,6,-1,359#24|360#240,359#173|360#1730,spd#14
600415,600416,15,6,-1,359#27|360#270,359#200|360#2000,spd#15
600416,600417,16,6,-1,359#30|360#300,359#230|360#2300,spd#16
600417,600418,17,6,-1,359#33|360#330,359#263|360#2630,spd#17
600418,600419,18,6,-1,359#36|360#360,359#299|360#2990,spd#18
600419,600420,19,6,-1,359#39|360#390,359#338|360#3380,spd#19
600420,600421,20,6,-1,359#42|360#420,359#380|360#3800,spd#20
600421,600422,21,6,-1,359#45|360#450,359#425|360#4250,spd#21
600422,600423,22,6,-1,359#49|360#490,359#474|360#4740,spd#22
600423,600424,23,6,-1,359#53|360#530,359#527|360#5270,spd#23
600424,600425,24,6,-1,359#57|360#570,359#584|360#5840,spd#24
600425,600426,25,6,-1,359#61|360#610,359#645|360#6450,spd#25
600426,600427,26,6,-1,359#65|360#650,359#710|360#7100,spd#26
600427,600428,27,6,-1,359#69|360#690,359#779|360#7790,spd#27
600428,600429,28,6,-1,359#73|360#730,359#852|360#8520,spd#28
600429,600430,29,6,-1,359#77|360#770,359#929|360#9290,spd#29
600430,600431,30,6,-1,359#81|360#810,359#1010|360#10100,spd#30
600431,600432,31,6,-1,359#85|360#850,359#1095|360#10950,spd#31
600432,600433,32,6,-1,359#91|360#910,359#1186|360#11860,spd#32
600433,600434,33,6,-1,359#97|360#970,359#1283|360#12830,spd#33
600434,600435,34,6,-1,359#103|360#1030,359#1386|360#13860,spd#34
600435,600436,35,6,-1,359#109|360#1090,359#1495|360#14950,spd#35
600436,600437,36,6,-1,359#115|360#1150,359#1610|360#16100,spd#36
600437,600438,37,6,-1,359#121|360#1210,359#1731|360#17310,spd#37
600438,600439,38,6,-1,359#127|360#1270,359#1858|360#18580,spd#38
600439,600440,39,6,-1,359#133|360#1330,359#1991|360#19910,spd#39
600440,600441,40,6,-1,359#139|360#1390,359#2130|360#21300,spd#40
600441,600442,41,6,-1,359#145|360#1450,359#2275|360#22750,spd#41
600442,600443,42,6,-1,359#152|360#1520,359#2427|360#24270,spd#42
600443,600444,43,6,-1,359#159|360#1590,359#2586|360#25860,spd#43
600444,600445,44,6,-1,359#166|360#1660,359#2752|360#27520,spd#44
600445,600446,45,6,-1,359#173|360#1730,359#2925|360#29250,spd#45
600446,600447,46,6,-1,359#180|360#1800,359#3105|360#31050,spd#46
600447,600448,47,6,-1,359#187|360#1870,359#3292|360#32920,spd#47
600448,600449,48,6,-1,359#194|360#1940,359#3486|360#34860,spd#48
600449,600450,49,6,-1,359#201|360#2010,359#3687|360#36870,spd#49
600450,600451,50,6,-1,359#208|360#2080,359#3895|360#38950,spd#50
600451,600452,51,6,-1,359#215|360#2150,359#4110|360#41100,spd#51
600452,600453,52,6,-1,359#224|360#2240,359#4334|360#43340,spd#52
600453,600454,53,6,-1,359#233|360#2330,359#4567|360#45670,spd#53
600454,600455,54,6,-1,359#242|360#2420,359#4809|360#48090,spd#54
600455,600456,55,6,-1,359#251|360#2510,359#5060|360#50600,spd#55
600456,600457,56,6,-1,359#260|360#2600,359#5320|360#53200,spd#56
600457,600458,57,6,-1,359#269|360#2690,359#5589|360#55890,spd#57
600458,600459,58,6,-1,359#278|360#2780,359#5867|360#58670,spd#58
600459,600460,59,6,-1,359#287|360#2870,359#6154|360#61540,spd#59
600460,-1,60,6,-1,359#296|360#2960,359#6450|360#64500,spd#60
600500,600501,0,6,-1,359#0|360#0,359#0|360#0,
600501,600502,1,6,-1,359#50|360#500,359#50|360#500,crit#10|unfree#10
600502,600503,2,6,-1,359#100|360#1000,359#150|360#1500,crit#20|unfree#20
600503,600504,3,6,-1,359#150|360#1500,359#300|360#3000,crit#30|unfree#30
600504,600505,4,6,-1,359#200|360#2000,359#500|360#5000,crit#40|unfree#40
600505,600506,5,6,-1,359#250|360#2500,359#750|360#7500,crit#50|unfree#50
600506,600507,6,6,-1,359#300|360#3000,359#1050|360#10500,crit#60|unfree#60
600507,600508,7,6,-1,359#350|360#3500,359#1400|360#14000,crit#70|unfree#70
600508,600509,8,6,-1,359#400|360#4000,359#1800|360#18000,crit#80|unfree#80
600509,600510,9,6,-1,359#450|360#4500,359#2250|360#22500,crit#90|unfree#90
600510,-1,10,6,-1,359#500|360#5000,359#2750|360#27500,crit#100|unfree#100
600600,600601,0,6,-1,359#0|360#0,359#0|360#0,
600601,600602,1,6,-1,359#15|360#150,359#15|360#150,atk#312
600602,600603,2,6,-1,359#18|360#180,359#33|360#330,atk#624
600603,600604,3,6,-1,359#21|360#210,359#54|360#540,atk#936
600604,600605,4,6,-1,359#24|360#240,359#78|360#780,atk#1248
600605,600606,5,6,-1,359#27|360#270,359#105|360#1050,atk#1560
600606,600607,6,6,-1,359#30|360#300,359#135|360#1350,atk#1872
600607,600608,7,6,-1,359#33|360#330,359#168|360#1680,atk#2184
600608,600609,8,6,-1,359#36|360#360,359#204|360#2040,atk#2496
600609,600610,9,6,-1,359#39|360#390,359#243|360#2430,atk#2808
600610,600611,10,6,-1,359#42|360#420,359#285|360#2850,atk#3120
600611,600612,11,6,-1,359#45|360#450,359#330|360#3300,atk#3432
600612,600613,12,6,-1,359#54|360#540,359#384|360#3840,atk#3744
600613,600614,13,6,-1,359#63|360#630,359#447|360#4470,atk#4056
600614,600615,14,6,-1,359#72|360#720,359#519|360#5190,atk#4368
600615,600616,15,6,-1,359#81|360#810,359#600|360#6000,atk#4680
600616,600617,16,6,-1,359#90|360#900,359#690|360#6900,atk#4992
600617,600618,17,6,-1,359#99|360#990,359#789|360#7890,atk#5304
600618,600619,18,6,-1,359#108|360#1080,359#897|360#8970,atk#5616
600619,600620,19,6,-1,359#117|360#1170,359#1014|360#10140,atk#5928
600620,600621,20,6,-1,359#126|360#1260,359#1140|360#11400,atk#6240
600621,600622,21,6,-1,359#135|360#1350,359#1275|360#12750,atk#6552
600622,600623,22,6,-1,359#147|360#1470,359#1422|360#14220,atk#6864
600623,600624,23,6,-1,359#159|360#1590,359#1581|360#15810,atk#7176
600624,600625,24,6,-1,359#171|360#1710,359#1752|360#17520,atk#7488
600625,600626,25,6,-1,359#183|360#1830,359#1935|360#19350,atk#7800
600626,600627,26,6,-1,359#195|360#1950,359#2130|360#21300,atk#8112
600627,600628,27,6,-1,359#207|360#2070,359#2337|360#23370,atk#8424
600628,600629,28,6,-1,359#219|360#2190,359#2556|360#25560,atk#8736
600629,600630,29,6,-1,359#231|360#2310,359#2787|360#27870,atk#9048
600630,600631,30,6,-1,359#243|360#2430,359#3030|360#30300,atk#9360
600631,600632,31,6,-1,359#255|360#2550,359#3285|360#32850,atk#9672
600632,600633,32,6,-1,359#273|360#2730,359#3558|360#35580,atk#9984
600633,600634,33,6,-1,359#291|360#2910,359#3849|360#38490,atk#10296
600634,600635,34,6,-1,359#309|360#3090,359#4158|360#41580,atk#10608
600635,600636,35,6,-1,359#327|360#3270,359#4485|360#44850,atk#10920
600636,600637,36,6,-1,359#345|360#3450,359#4830|360#48300,atk#11232
600637,600638,37,6,-1,359#363|360#3630,359#5193|360#51930,atk#11544
600638,600639,38,6,-1,359#381|360#3810,359#5574|360#55740,atk#11856
600639,600640,39,6,-1,359#399|360#3990,359#5973|360#59730,atk#12168
600640,600641,40,6,-1,359#417|360#4170,359#6390|360#63900,atk#12480
600641,600642,41,6,-1,359#435|360#4350,359#6825|360#68250,atk#12792
600642,600643,42,6,-1,359#456|360#4560,359#7281|360#72810,atk#13104
600643,600644,43,6,-1,359#477|360#4770,359#7758|360#77580,atk#13416
600644,600645,44,6,-1,359#498|360#4980,359#8256|360#82560,atk#13728
600645,600646,45,6,-1,359#519|360#5190,359#8775|360#87750,atk#14040
600646,600647,46,6,-1,359#540|360#5400,359#9315|360#93150,atk#14352
600647,600648,47,6,-1,359#561|360#5610,359#9876|360#98760,atk#14664
600648,600649,48,6,-1,359#582|360#5820,359#10458|360#104580,atk#14976
600649,600650,49,6,-1,359#603|360#6030,359#11061|360#110610,atk#15288
600650,600651,50,6,-1,359#624|360#6240,359#11685|360#116850,atk#15600
600651,600652,51,6,-1,359#645|360#6450,359#12330|360#123300,atk#15912
600652,600653,52,6,-1,359#672|360#6720,359#13002|360#130020,atk#16224
600653,600654,53,6,-1,359#699|360#6990,359#13701|360#137010,atk#16536
600654,600655,54,6,-1,359#726|360#7260,359#14427|360#144270,atk#16848
600655,600656,55,6,-1,359#753|360#7530,359#15180|360#151800,atk#17160
600656,600657,56,6,-1,359#780|360#7800,359#15960|360#159600,atk#17472
600657,600658,57,6,-1,359#807|360#8070,359#16767|360#167670,atk#17784
600658,600659,58,6,-1,359#834|360#8340,359#17601|360#176010,atk#18096
600659,600660,59,6,-1,359#861|360#8610,359#18462|360#184620,atk#18408
600660,-1,60,6,-1,359#888|360#8880,359#19350|360#193500,atk#18720
600700,600701,0,6,-1,359#0|360#0,359#0|360#0,
600701,600702,1,6,-1,359#15|360#150,359#15|360#150,hp#47860
600702,600703,2,6,-1,359#18|360#180,359#33|360#330,hp#95720
600703,600704,3,6,-1,359#21|360#210,359#54|360#540,hp#143580
600704,600705,4,6,-1,359#24|360#240,359#78|360#780,hp#191440
600705,600706,5,6,-1,359#27|360#270,359#105|360#1050,hp#239300
600706,600707,6,6,-1,359#30|360#300,359#135|360#1350,hp#287160
600707,600708,7,6,-1,359#33|360#330,359#168|360#1680,hp#335020
600708,600709,8,6,-1,359#36|360#360,359#204|360#2040,hp#382880
600709,600710,9,6,-1,359#39|360#390,359#243|360#2430,hp#430740
600710,600711,10,6,-1,359#42|360#420,359#285|360#2850,hp#478600
600711,600712,11,6,-1,359#45|360#450,359#330|360#3300,hp#526460
600712,600713,12,6,-1,359#54|360#540,359#384|360#3840,hp#574320
600713,600714,13,6,-1,359#63|360#630,359#447|360#4470,hp#622180
600714,600715,14,6,-1,359#72|360#720,359#519|360#5190,hp#670040
600715,600716,15,6,-1,359#81|360#810,359#600|360#6000,hp#717900
600716,600717,16,6,-1,359#90|360#900,359#690|360#6900,hp#765760
600717,600718,17,6,-1,359#99|360#990,359#789|360#7890,hp#813620
600718,600719,18,6,-1,359#108|360#1080,359#897|360#8970,hp#861480
600719,600720,19,6,-1,359#117|360#1170,359#1014|360#10140,hp#909340
600720,600721,20,6,-1,359#126|360#1260,359#1140|360#11400,hp#957200
600721,600722,21,6,-1,359#135|360#1350,359#1275|360#12750,hp#1005060
600722,600723,22,6,-1,359#147|360#1470,359#1422|360#14220,hp#1052920
600723,600724,23,6,-1,359#159|360#1590,359#1581|360#15810,hp#1100780
600724,600725,24,6,-1,359#171|360#1710,359#1752|360#17520,hp#1148640
600725,600726,25,6,-1,359#183|360#1830,359#1935|360#19350,hp#1196500
600726,600727,26,6,-1,359#195|360#1950,359#2130|360#21300,hp#1244360
600727,600728,27,6,-1,359#207|360#2070,359#2337|360#23370,hp#1292220
600728,600729,28,6,-1,359#219|360#2190,359#2556|360#25560,hp#1340080
600729,600730,29,6,-1,359#231|360#2310,359#2787|360#27870,hp#1387940
600730,600731,30,6,-1,359#243|360#2430,359#3030|360#30300,hp#1435800
600731,600732,31,6,-1,359#255|360#2550,359#3285|360#32850,hp#1483660
600732,600733,32,6,-1,359#273|360#2730,359#3558|360#35580,hp#1531520
600733,600734,33,6,-1,359#291|360#2910,359#3849|360#38490,hp#1579380
600734,600735,34,6,-1,359#309|360#3090,359#4158|360#41580,hp#1627240
600735,600736,35,6,-1,359#327|360#3270,359#4485|360#44850,hp#1675100
600736,600737,36,6,-1,359#345|360#3450,359#4830|360#48300,hp#1722960
600737,600738,37,6,-1,359#363|360#3630,359#5193|360#51930,hp#1770820
600738,600739,38,6,-1,359#381|360#3810,359#5574|360#55740,hp#1818680
600739,600740,39,6,-1,359#399|360#3990,359#5973|360#59730,hp#1866540
600740,600741,40,6,-1,359#417|360#4170,359#6390|360#63900,hp#1914400
600741,600742,41,6,-1,359#435|360#4350,359#6825|360#68250,hp#1962260
600742,600743,42,6,-1,359#456|360#4560,359#7281|360#72810,hp#2010120
600743,600744,43,6,-1,359#477|360#4770,359#7758|360#77580,hp#2057980
600744,600745,44,6,-1,359#498|360#4980,359#8256|360#82560,hp#2105840
600745,600746,45,6,-1,359#519|360#5190,359#8775|360#87750,hp#2153700
600746,600747,46,6,-1,359#540|360#5400,359#9315|360#93150,hp#2201560
600747,600748,47,6,-1,359#561|360#5610,359#9876|360#98760,hp#2249420
600748,600749,48,6,-1,359#582|360#5820,359#10458|360#104580,hp#2297280
600749,600750,49,6,-1,359#603|360#6030,359#11061|360#110610,hp#2345140
600750,600751,50,6,-1,359#624|360#6240,359#11685|360#116850,hp#2393000
600751,600752,51,6,-1,359#645|360#6450,359#12330|360#123300,hp#2440860
600752,600753,52,6,-1,359#672|360#6720,359#13002|360#130020,hp#2488720
600753,600754,53,6,-1,359#699|360#6990,359#13701|360#137010,hp#2536580
600754,600755,54,6,-1,359#726|360#7260,359#14427|360#144270,hp#2584440
600755,600756,55,6,-1,359#753|360#7530,359#15180|360#151800,hp#2632300
600756,600757,56,6,-1,359#780|360#7800,359#15960|360#159600,hp#2680160
600757,600758,57,6,-1,359#807|360#8070,359#16767|360#167670,hp#2728020
600758,600759,58,6,-1,359#834|360#8340,359#17601|360#176010,hp#2775880
600759,600760,59,6,-1,359#861|360#8610,359#18462|360#184620,hp#2823740
600760,-1,60,6,-1,359#888|360#8880,359#19350|360#193500,hp#2871600
600800,600801,0,6,-1,359#0|360#0,359#0|360#0,
600801,600802,1,6,-1,359#15|360#150,359#15|360#150,atk#312
600802,600803,2,6,-1,359#18|360#180,359#33|360#330,atk#624
600803,600804,3,6,-1,359#21|360#210,359#54|360#540,atk#936
600804,600805,4,6,-1,359#24|360#240,359#78|360#780,atk#1248
600805,600806,5,6,-1,359#27|360#270,359#105|360#1050,atk#1560
600806,600807,6,6,-1,359#30|360#300,359#135|360#1350,atk#1872
600807,600808,7,6,-1,359#33|360#330,359#168|360#1680,atk#2184
600808,600809,8,6,-1,359#36|360#360,359#204|360#2040,atk#2496
600809,600810,9,6,-1,359#39|360#390,359#243|360#2430,atk#2808
600810,600811,10,6,-1,359#42|360#420,359#285|360#2850,atk#3120
600811,600812,11,6,-1,359#45|360#450,359#330|360#3300,atk#3432
600812,600813,12,6,-1,359#54|360#540,359#384|360#3840,atk#3744
600813,600814,13,6,-1,359#63|360#630,359#447|360#4470,atk#4056
600814,600815,14,6,-1,359#72|360#720,359#519|360#5190,atk#4368
600815,600816,15,6,-1,359#81|360#810,359#600|360#6000,atk#4680
600816,600817,16,6,-1,359#90|360#900,359#690|360#6900,atk#4992
600817,600818,17,6,-1,359#99|360#990,359#789|360#7890,atk#5304
600818,600819,18,6,-1,359#108|360#1080,359#897|360#8970,atk#5616
600819,600820,19,6,-1,359#117|360#1170,359#1014|360#10140,atk#5928
600820,600821,20,6,-1,359#126|360#1260,359#1140|360#11400,atk#6240
600821,600822,21,6,-1,359#135|360#1350,359#1275|360#12750,atk#6552
600822,600823,22,6,-1,359#147|360#1470,359#1422|360#14220,atk#6864
600823,600824,23,6,-1,359#159|360#1590,359#1581|360#15810,atk#7176
600824,600825,24,6,-1,359#171|360#1710,359#1752|360#17520,atk#7488
600825,600826,25,6,-1,359#183|360#1830,359#1935|360#19350,atk#7800
600826,600827,26,6,-1,359#195|360#1950,359#2130|360#21300,atk#8112
600827,600828,27,6,-1,359#207|360#2070,359#2337|360#23370,atk#8424
600828,600829,28,6,-1,359#219|360#2190,359#2556|360#25560,atk#8736
600829,600830,29,6,-1,359#231|360#2310,359#2787|360#27870,atk#9048
600830,600831,30,6,-1,359#243|360#2430,359#3030|360#30300,atk#9360
600831,600832,31,6,-1,359#255|360#2550,359#3285|360#32850,atk#9672
600832,600833,32,6,-1,359#273|360#2730,359#3558|360#35580,atk#9984
600833,600834,33,6,-1,359#291|360#2910,359#3849|360#38490,atk#10296
600834,600835,34,6,-1,359#309|360#3090,359#4158|360#41580,atk#10608
600835,600836,35,6,-1,359#327|360#3270,359#4485|360#44850,atk#10920
600836,600837,36,6,-1,359#345|360#3450,359#4830|360#48300,atk#11232
600837,600838,37,6,-1,359#363|360#3630,359#5193|360#51930,atk#11544
600838,600839,38,6,-1,359#381|360#3810,359#5574|360#55740,atk#11856
600839,600840,39,6,-1,359#399|360#3990,359#5973|360#59730,atk#12168
600840,600841,40,6,-1,359#417|360#4170,359#6390|360#63900,atk#12480
600841,600842,41,6,-1,359#435|360#4350,359#6825|360#68250,atk#12792
600842,600843,42,6,-1,359#456|360#4560,359#7281|360#72810,atk#13104
600843,600844,43,6,-1,359#477|360#4770,359#7758|360#77580,atk#13416
600844,600845,44,6,-1,359#498|360#4980,359#8256|360#82560,atk#13728
600845,600846,45,6,-1,359#519|360#5190,359#8775|360#87750,atk#14040
600846,600847,46,6,-1,359#540|360#5400,359#9315|360#93150,atk#14352
600847,600848,47,6,-1,359#561|360#5610,359#9876|360#98760,atk#14664
600848,600849,48,6,-1,359#582|360#5820,359#10458|360#104580,atk#14976
600849,600850,49,6,-1,359#603|360#6030,359#11061|360#110610,atk#15288
600850,600851,50,6,-1,359#624|360#6240,359#11685|360#116850,atk#15600
600851,600852,51,6,-1,359#645|360#6450,359#12330|360#123300,atk#15912
600852,600853,52,6,-1,359#672|360#6720,359#13002|360#130020,atk#16224
600853,600854,53,6,-1,359#699|360#6990,359#13701|360#137010,atk#16536
600854,600855,54,6,-1,359#726|360#7260,359#14427|360#144270,atk#16848
600855,600856,55,6,-1,359#753|360#7530,359#15180|360#151800,atk#17160
600856,600857,56,6,-1,359#780|360#7800,359#15960|360#159600,atk#17472
600857,600858,57,6,-1,359#807|360#8070,359#16767|360#167670,atk#17784
600858,600859,58,6,-1,359#834|360#8340,359#17601|360#176010,atk#18096
600859,600860,59,6,-1,359#861|360#8610,359#18462|360#184620,atk#18408
600860,-1,60,6,-1,359#888|360#8880,359#19350|360#193500,atk#18720
600900,600901,0,6,-1,359#0|360#0,359#0|360#0,
600901,600902,1,6,-1,359#15|360#150,359#15|360#150,spd#1
600902,600903,2,6,-1,359#18|360#180,359#33|360#330,spd#2
600903,600904,3,6,-1,359#21|360#210,359#54|360#540,spd#3
600904,600905,4,6,-1,359#24|360#240,359#78|360#780,spd#4
600905,600906,5,6,-1,359#27|360#270,359#105|360#1050,spd#5
600906,600907,6,6,-1,359#30|360#300,359#135|360#1350,spd#6
600907,600908,7,6,-1,359#33|360#330,359#168|360#1680,spd#7
600908,600909,8,6,-1,359#36|360#360,359#204|360#2040,spd#8
600909,600910,9,6,-1,359#39|360#390,359#243|360#2430,spd#9
600910,600911,10,6,-1,359#42|360#420,359#285|360#2850,spd#10
600911,600912,11,6,-1,359#45|360#450,359#330|360#3300,spd#11
600912,600913,12,6,-1,359#54|360#540,359#384|360#3840,spd#12
600913,600914,13,6,-1,359#63|360#630,359#447|360#4470,spd#13
600914,600915,14,6,-1,359#72|360#720,359#519|360#5190,spd#14
600915,600916,15,6,-1,359#81|360#810,359#600|360#6000,spd#15
600916,600917,16,6,-1,359#90|360#900,359#690|360#6900,spd#16
600917,600918,17,6,-1,359#99|360#990,359#789|360#7890,spd#17
600918,600919,18,6,-1,359#108|360#1080,359#897|360#8970,spd#18
600919,600920,19,6,-1,359#117|360#1170,359#1014|360#10140,spd#19
600920,600921,20,6,-1,359#126|360#1260,359#1140|360#11400,spd#20
600921,600922,21,6,-1,359#135|360#1350,359#1275|360#12750,spd#21
600922,600923,22,6,-1,359#147|360#1470,359#1422|360#14220,spd#22
600923,600924,23,6,-1,359#159|360#1590,359#1581|360#15810,spd#23
600924,600925,24,6,-1,359#171|360#1710,359#1752|360#17520,spd#24
600925,600926,25,6,-1,359#183|360#1830,359#1935|360#19350,spd#25
600926,600927,26,6,-1,359#195|360#1950,359#2130|360#21300,spd#26
600927,600928,27,6,-1,359#207|360#2070,359#2337|360#23370,spd#27
600928,600929,28,6,-1,359#219|360#2190,359#2556|360#25560,spd#28
600929,600930,29,6,-1,359#231|360#2310,359#2787|360#27870,spd#29
600930,600931,30,6,-1,359#243|360#2430,359#3030|360#30300,spd#30
600931,600932,31,6,-1,359#255|360#2550,359#3285|360#32850,spd#31
600932,600933,32,6,-1,359#273|360#2730,359#3558|360#35580,spd#32
600933,600934,33,6,-1,359#291|360#2910,359#3849|360#38490,spd#33
600934,600935,34,6,-1,359#309|360#3090,359#4158|360#41580,spd#34
600935,600936,35,6,-1,359#327|360#3270,359#4485|360#44850,spd#35
600936,600937,36,6,-1,359#345|360#3450,359#4830|360#48300,spd#36
600937,600938,37,6,-1,359#363|360#3630,359#5193|360#51930,spd#37
600938,600939,38,6,-1,359#381|360#3810,359#5574|360#55740,spd#38
600939,600940,39,6,-1,359#399|360#3990,359#5973|360#59730,spd#39
600940,600941,40,6,-1,359#417|360#4170,359#6390|360#63900,spd#40
600941,600942,41,6,-1,359#435|360#4350,359#6825|360#68250,spd#41
600942,600943,42,6,-1,359#456|360#4560,359#7281|360#72810,spd#42
600943,600944,43,6,-1,359#477|360#4770,359#7758|360#77580,spd#43
