id,name,suit_name,skin_text
67662,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
67663,Sternbumerang,,"Ein Fragment aus dem Universum fiel in die Welt und ist nun berühmt als die ultimative Waffe von Silcotti. Der Sternbumerang enthält die Geheimnisse von Milliarden von Jahren am kosmischen Himmel. Wenn er ausgeworfen ist, ist sein Licht so scharf wie eine Klinge und so schillernd wie ein Stern. Wie ein Meteor, der Geheimnisse mit sich trägt, fällt vom Himmel."
7268,Cyber Hacker,,Easy game! Gibt es nicht mal etwas Herausforderndes?
7269,Erstes Licht,,"Nur dieser Vertrag kann es schaffen, das erste Licht in die Welt des unendlichen Chaos zu bringen."
7270,Kranichdrachen,,"Der Drachen fällt schon wieder! Senpai, lassen wir ihn nochmal steigen! Drei, zwei, eins, flieg!"
7271,Auspacküberraschung,,"Hast du einen grünen Kloß erwartet? Binde mich los, dann bin ich dein Kloß."
7272,Maid in Not,,Oh nein! Fällt etwa der Kuchen für Senpai runter... Kann mir bitte jemand helfen?!
7273,Maiglöckchen,,"Im Frühsommer wird der Klang des Herzens von Maiglöckchen durch den Wind übertragen. Hast du das gehört, Senpai?"
7274,Lord Rowdy,,Warum fragst du mich immer nach so einfachen Hausaufgaben? Sei aber schlau~
7275,Strahlender Auftritt,,Tada! Das beste Idol der Welt tritt auf~
7276,Star der Kirche,,"Die Kirche hat kein Geld mehr, so muss ich als Idol arbeiten~ Du da, warum hältst du dir die ohren zu?!"
7277,Mondschleier,,"Der Mond ist schön, nicht wahr?"
6767,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
6768,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
6769,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
6770,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
6771,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
6772,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
67721,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
67722,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
67723,Kalte Fackel,,"Promethea, die der Menschheit die Flamme ihres Lebens gegeben hat, wurde im Land der göttlichen Strafe gefoltert. Von Zeus verflucht, kehrte ihre Magie um und sie verwandelte sich von einer heiligen Göttin in eine Kreatur der Dunkelheit. Das einst lebendige Feuer wurde zu einer kalten Flamme, die alles in der Nähe kühlte, wo es hinkam. Die kalte Fackel ist genau der Behälter dieser Flamme. Mit dieser Waffe werden den ganzen Körper des Feindes in Brand gesetzt, der dann den Schmerz spüren soll, den Promethea einst erlitt."
7278,Barkeeperin,,"Ich wollte einen einzigartigen Cocktail für dich mixen und probierte einige Schlucke davon. Jetzt fühle ich mich, als ob ich betrunken wäre..."
7279,Freche Fee,,"Torte, Macaron und Schokolade, das alles gehört jetzt mir! O, Senpai, warum bist du auch hier? Ich... ich wollte es nur mal probieren..."
7280,Sternenwalzer,,"Eins, zwei, drei... Ich möchte Senpai nicht beim Tanzen blamieren und übe es jetzt zuerst mit der Puppe~"
7281,Faule Maid,,"Warum bin ich nicht bei der Arbeit? Ich bin so müde... Könntest du das nicht für mich erledigen, Senpai?"
7282,Phalaenopsis,,Der Duft von Orchideen verbreitet sich auf den Seiten des Buches und zwei Mädchen fliegen in Form von Schmetterlingen mit ihren Segenswünschen auf dich zu.
7283,Lust auf See,,"Es ist nicht immer gut, der Natur so nahe zu kommen... Senpai, hör auf, über mich zu lachen, und hilf mir!"
7284,Strandrettung,,"Jemand braucht gerade unsere Hilfe! Bist du bereit, mein Kätzchen?"
7285,Sorgloser Sommer,,"Es ist mein erster Meerbesuch und ich hoffe schon, dass wir den nächsten Sommer auch hier zusammen verbringen können."
7286,Schlagende Welle,,"Das Surfen macht zum ersten Mal so viel Spaß~ Senpai, machst du auch mit?"
7287,Strahlender Ring,,"Da du mich gewählt hast, werde ich dich auf der Suche nach Wissen nie loslassen."
7288,Fliegende Welle,,"Oh, Senpai, bist du hier allein? Möchtest du auch über dem Wasser fliegen? Dann halte es fest --- Woohoo~"
7289,Angelfreude,,"Mir ist egal, wie viele Fische ich fange, weil das nur nur ein Training für mich ist, aber... Es scheint, dass ich etwas Komisches bekomme..."
7290,Strandparty,,Endlich kann ich einen faulen Tag am Strand haben~ Bitte wende dich an die Angestellte hinter mir~
7291,Herzen am Meer,,"Sommer, Sonne und Welle~ Senpai, schau mal! Eine herzförmige Welle für dich ---"
7292,Strandruhe,,"Hey Kleiner, wollen wir zusammen ein Nickerchen machen?"
7293,Verschwörungsblase,,Seifenblasen? Vorläufig kannst du so denken. Aber wenn mein Gefolge zurückkehrt und die Welt wieder unter unserer Kontrolle steht...
800002,Elysia,,
900002,Elysia,,
7294,Sommernotiz,,"Ich habe mir viel Mühe gegeben, das Fest für dich zu organisieren. Du musst es genießen, Senpai!"
7298,Schmetterlingstraum,,"[c][800d0d]Bonnie: [-][/c]Hey, komm wieder zu dir! Träume nicht am helllichten Tag!\n[c][125db3]Carmen: [-][/c]Willst du uns denn nicht bei den Händen halten?"
7296,Betörender Abgrund,,Die Blumen wiegen sich im Abgrund und berauschen die Seele. Und ich werde in deinem Herzen erblühen.
7297,Reiner Lotus,,"Wird jemand Lotus lieben, so sehr wie ich es tue?"
7299,Sommerabschied,,Das Wetter ist nicht mehr so heiß. Die kühle Herbstbrise fühlt sich so gut an~
7300,Kranich & Mond,,"Luna war gerade hier, um mir ein Geschenk zu machen. Als wir uns berührten, bekam ich dieses Aussehen!"
7301,Herbstmond,,"Das Haupt erhoben, schau ich auf zum Monde. Das Haupt geneigt, sehn ich mich nach dir."
7302,Überschallflug,,Schneller als die Schallgeschwindigkeit! Nichts kann mich aufhalten und diesmal werde ich bestimmt Senpai überholen!
7303,Fackel des Glaubens,,Das reine Licht der fernen Vergangenheit enthüllt verborgene Orte in der ewigen Finsternis.
7304,Sturmpiratin,,Alle Schätze auf dem Meer stecke ich mir in meine Tasche~
7306,Duftende Blüte,,"Manch schöne Blume bedeutet Gefahr. Doch sei unbesorgt, ich bin für dich da."
7305,Liebesmelodie,,Liebe ist süßer Honig und auch bitterer Kaffee. Das Licht der Liebe erleuchtet die Nacht; der Klang der Liebe klärt die Luft; mit dem Zauber der Liebe... reinige ich euch!
7307,Leinen los,,"Segel setzten, und auf zu verborgenen Schätzen!"
7308,Tiefseebesuch,,"Abenteuer? Nein, ich bin hier, um dir zur Hand zu gehen..."
7309,Ewige Nacht,,"Es kommt die ewige Nacht, da alle Himmel und Welten mir zu Füßen liegen."
7310,Sternentraum,,Haben die Quallen von den Sternen geträumt? Oder die Sterne von den Quallen?
7311,Sonnenblume,,"Senpai, komm mit, lass uns zusammen der Sonne nachjagen."
7312,Verbotener Tanz,,Der einst heilige Tanz wurde durch sündige Schritte entweiht. Die Menschen erliegen ihrem Bann und ihre Seelen werden eingesogen.
6773,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
6774,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
6775,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
6776,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
6777,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
6778,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
67781,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
67782,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
67783,Nachtpfeil,,"Die Sterne konzentrierten ihre Kraft auf einen Pfeil, der auf die Erde fiel. Das Fragment der Klinge im Universum verwandelte sich in ein Amulett, um den Auserwählten zu schützen. Der Nachtpfeil strahlt ein scharfes Licht um sich herum aus und gibt den Auserwählten das Gefühl von Ruhe und Wärme. Aber wenn die anderen versuchen, sich ihm anzunähern, werden sie von dem Licht verbrannt und einen Stich bekommen. Auf diese Weise schützt der Pfeil seinen Besitzer."
