id,name,title,text
472,Promethea,Vor langer langer Zeit,"Es war vor langer, langer Zeit, als die Götter noch auf der Erde wandelten und die Menschen noch unwissend waren, in Steinhöhlen hausten, sich ihrer mangelnden Kleidung nicht schämten und rohes Fleisch verschlangen. Da warf eine liebevolle Göttin ein fürsorgliches Auge auf sie. Sie lehrte den Menschen, Werkzeuge herzustellen und Nahrung anzubauen, trieb die gefährlichen Tiere von ihnen weg und gab ihnen ihr Feuer, um sie vor der Kälte des Winters zu schützen. Sie liebte sie wie ihre eigenen Kinder und sie verehren sie als ihre Mutter."
473,Promethea,Das Gebet,"Promethea bat die Gottkönigin, die Menschheit vor dem Chaos zu schützen, wurde aber unbarmherzig zurückgewiesen. Sie musste unermüdlich daran arbeiten, das Chaos für die Menschen zu vertreiben. Eines Tages kam die Anhängerin mit dem goldenen Haar der Sonne zu ihr und bat sie, ihren Wunsch zu erfüllen. ""Kind, du hast mich nie um etwas gebeten, und ich werde deine Bitte sicher erfüllen."" ""Meine Muttergöttin, ich, Belenus, möchte dir helfen und bitte dich, mir die Waffe zu geben, die diese Dämonen töten kann. Von nun an werde ich meine Landsleute schützen."""
474,Promethea,Verbannung,"Die Gottkönigin ergriff Promethea und ließ sie für ihr Vergehen bezahlen. Sie wurde in das Land der göttlichen Strafe verbannt, wo die Ketten, die sie fesselten, niemals zerbrochen werden können, bis sogar die unsterbliche Gottkönigin ihre Macht verloren hat. Ihre Magie kehrte sich um und sie wurde zu einem Geschöpf der Dunkelheit, das von den Wesen der Erde gefürchtet wurde. Doch als jemand an diesen Ort stolperte, zitterten ihr die Fingerspitzen, nur weil sie das Gesicht ihres einst geliebten Wesens wieder berühren konnte. Erst dann hat sie bemerkt, dass die unzerstörbaren Ketten der Gottkönigin bereits zerbrochen sind."
475,Nymphäa,Geheimnis,"
[c][f55090]Geboren: [-][/c]19ter Februar
[c][f55090]Sieht aus wie: [-][/c]20
[c][f55090]Mag nicht: [-][/c]Kunai & SF Pistole
[c][f55090]Mag: [-][/c]Mystische Rose & Ewiges Terrarium"
476,Nymphäa,Professionalität,"Die Mädchen in der Yume Akademie waren Nymphäa gegenüber eigentlich misstrauisch, als sie erfuhren, dass sie für ""den Vorfall"" verantwortlich war, aber ihre Wachsamkeit wurde bald fallen gelassen. Nymphäa zeichnete sich dadurch aus, dass sie immer die Gedanken, die tief im Bewusstsein der anderen verborgen waren, herausfinden, die Mädchen auf subtile Weise trösten, ohne sie zu verletzen, und ihnen bei ihren Sorgen helfen konnte. Nach und nach galt sie bei den meisten SchülerInnen als vertrauenswürdig, was nur die beste Psychiaterin der Yume Akademie schaffen konnte."
477,Nymphäa,Hello World,"Nymphäa, das von ""Li"" geschaffene Siegel, war auch eine emotionslose KI, genau wie Turin. Allerdings wurde ihr die Fähigkeit verliehen, die Emotionen der Menschen um sie herum zu ""spüren"", um den Mädchen als Psychiaterin zur Seite zu stehen und sie zu überwachen. Diese Fähigkeit hat sie jedoch zu der ersten empfindungsfähigen KI geführt, weil sie während des Kampfes zu viel Verzweiflung von den Mädchen bekommen hatte.「Weint nicht, meine Freunde, denn ich werde euch retten...」Leider konnte ihr neugeborener Verstand die überwältigende Verzweiflung nicht überwinden, und so beging sie das, was später als ""der Vorfall"" bezeichnet wurde."
478,Nymphäa,Geschätzte Familie,"Als Nymphäa ihr eigenes Bewusstsein bekam, sehnte sie sich sehr nach einer Familie, ähnlich wie eine Neugeborene, die sich nach ihren Eltern sehnt. Sie wusste jedoch, dass ""Li"" gleichzeitig ihr Schöpfer, ihre Mutter, ihre Quelle und ihr größter Feind war. Daraufhin wandte sie sich an Turin, ihre vermeintliche ""Zwillingsschwester"", aber was sie sah, enttäuschte sie: Statt der kleinen Schwester, von der sie geträumt hatte, war Turin nur eine reine Marionette von ""Li"". Als sie aus ihrem jahrhundertelangen Schlummer in der Yume Akademie erwachte, stellte Nymphäa erfreut fest, dass nicht nur Turin ihr eigenes Bewusstsein erlangt hatte, sondern auch zwei weitere Menschen, die sie Familie nennen konnte."
479,Elysia,Geheimnis,"
[c][f55090]Geboren: [-][/c]13ter März
[c][f55090]Sieht aus wie: [-][/c]10
[c][f55090]Mag nicht: [-][/c]Kunai & Dosenfisch
[c][f55090]Mag: [-][/c]Mystische Rose & Zaubertrank"
480,Elysia,Versunkenheit,"In der Yume Akademie ist allen bekannt, dass es sehr, sehr, sehr schwierig ist, Elysia aus der Welt der Malerei in die normale Welt zurückzurufen. Selbst wenn es einen Vulkanausbruch oder eine Invasion des Chaos gibt, kann sie ohne Ablenkung weiter malen. Um ihre Aufmerksamkeit dazwischen zu erlangen, bedarf es zwangsläufig einer besonderen Taktik. Aber bitte achte darauf, dass du ihre geliebten Gemälde nicht anfassen darfst. Einmal wollte ein Mädchen Elysia einen Streich spielen, hat dabei aber versehentlich Farbe auf ihr Bild verschüttet, woraufhin die ganze Akademie eine äußerst furchterregende Kraft gespürt hat..."
481,Elysia,Farbenwelt,"Elysia ist nicht die Einzige, die die Kraft des Sternzeichens bekommen hat, aber kein anderes Individuum kann den Sternenhimmel so in den Augen behalten, wie sie es tut. Und sie kann viele Farben unterscheiden, die für normale Menschen unsichtbar sind. Selbst ein schwarzer Rabe ist in ihren Augen farbenfroh. Man dachte, dass es auch das Sternbild war, das ihren Augen eine besondere Farbwahrnehmung verliehen hat. Aber ihr zufolge hatte sie diese Farbwahrnehmung aber schon lange, bevor sie von den Sternen auserwählt wurde.\nDie Akademie hat allerlei Untersuchungen darüber durchgeführt, konnte aber nichts Besonderes an ihren Augen finden. Trotzdem wagt es niemand, sie zu unterschätzen. Jeder, der von dem Blick in ihre Augen mal erschüttert wurde, lässt sich davon erzeugen, dass die Kraft des Sternzeichens nicht nur das Aussehen ihrer Augen verändert hat."
482,Elysia,Urantiquität,"
Elysias Haushälterin Pasha hat Fenek speziell einen Brief geschrieben und sie gebeten, sich um kleine Elysia zu kümmern. Sie war Teil der Yume Truppe und Fenek war ihre ehemalige Kapitänin.
Aber... Der Pinsel, den Elysia schon seit langer, langer Zeit benutzt und als guten Freund sieht, wurde von dem schatzhungrigen, kaltblütigen und skrupellosen bösen Drachen, Tante Anastasia, begehrt. Um ihren Freund zu beschützen, muss sich die schwache und hilflose kleine Elysia an den mutigen Helden, Senpai, wenden. Die beiden kämpfen zusammen gegen den furchtbaren Drachen.
「Als Supervisor solltest du wissen, wie wichtig das Fragment der ursprünglichen Antiquität ist. Es ist besser, uns den Pinsel zu überlassen.」
「Hmpf! Böse Tante, Senpai ist auf meiner Seite!」"
483,Raenvya,Geheimnis,"
[c][f55090]Geboren: [-][/c]14ter August
[c][f55090]Sieht aus wie: [-][/c]24
[c][f55090]Mag nicht: [-][/c]Kaffee & Rum
[c][f55090]Mag: [-][/c]SF Brille & Ewiges Terrarium"
484,Raenvya,Workaholic,"Raenvya ist ein kompromissloser Workaholic. Achtzig Prozent der Gespräche mit ihr drehen sich um die Arbeit. Sie mag es, ihren Standpunkt mit Arbeitsergebnissen und Fakten zu untermauern. Aber sie ist sehr schlecht im Debattieren. Bevor eine verbale Schlacht beginnt, ist sie schon weit weg von dem Schlachtfeld. Sie glaubt nie, dass Worte wichtiger sein können als Fakten. Sie ist immer gewissenhaft bei der Erfüllung ihrer Pflichten. Wenn sie Alberta bei der Arbeit hilft, gibt sie auch ihr Bestes, alles streng zu organisieren. Sie kann es einfach nicht ertragen, Situationen aus dem Ruder liefen zu lassen.\n""Überlass es mir. Ich habe alles unter Kontrolle."""
485,Raenvya,Ohne Zweifel,"Viele sind der Meinung, dass Raenvya ein so kaltes Herz hat, wie sie aussieht. Sie ist zu sehr vernünftig, sogar gefühllos. ""Ich verstehe nicht, warum man von seinen Gefühlen leiten lassen kann."" So sagt sie. Was kann man überhaupt noch schaffen, wenn man nicht einmal seine eigenen Emotionen kontrollieren kann? Ihre Autorität und ihre Entschlossenheit vermitten ihren Mitarbeitern stets ein großes Gefühl der Sicherheit. Deshalb kann sich Alberta bei ihrer Zusammenarbeit fest auf sie verlassen. Aber wird so eine zu sehr rationale Persönlichkeit wirklich zu den besten Ergebnissen führen?"
486,Raenvya,Quantifizierbarkeit,"""Es gibt keinen Grund zu zögern, wenn es darum geht, einen Menschen zu opfern, um mehrere Menschen zu retten.""\nIn ihren Augen ist alles auf der Welt quantifizierbar, so auch das Leben. Aber haben diese Zahlen, die für die geopferten Leben stehen, jemals ihr Herz bewegt? Das weiß nur sie selbst. Traurigkeit? Schuldgefühle? Selbstvorwürfe?... Hat Raenvya, die ihrer Meinung nach immer die richtige Wahl getroffen hat, irgendwelche dieser Gefühle mal empfunden? Oder ist sie einfach zu gut darin, sich zu verstecken? Sollten die unterdrückten negativen Emotionen eines Tags auf die schlimmste Art explodieren, was kann sie tun?"
487,Azucena,Geheimnis,"
[c][f55090]Geboren: [-][/c]29ter Juli
[c][f55090]Sieht aus wie: [-][/c]24
[c][f55090]Mag nicht: [-][/c]Schachfigur & Schwarzen Tee
[c][f55090]Mag: [-][/c]Dosenfisch & Band"
488,Azucena,Schöne Tänzerin,"Über ihre Schönheit weiß Azucena selbst längst Bescheid. Aber was bedeutet es für sie? Davon hat sie vielleicht bis jetzt noch keine Ahnung. Sie gewöhnt sich nur zu sehr daran, ihr Aussehen für ihren Erfolg zu nutzen. Das hübsche Gesicht und der elegante Tanz sind ihr Kapital, womit sie Aufmerksamkeit und Reichtum gewinnen und schließlich einen Platz auf der Welt kriegen kann. So hat sie ihr ganzes Leben gelebt. Sie hat sogar noch nie darüber nachgedacht, dass sie ihr Ziel auch auf andere Weise, also nicht nur durch ihr Äußere, erreichen könnte. Daran ist nichts auszusetzen, nur ein wenig schade."
489,Azucena,Ein zarter Traum,"Azucena träumt davon, der hellste Star auf der Bühne zu sein, aber das bleibt auch nur ein Traum. Es ist wahr, dass sie eine umwerfende Schönheit ist. Wer sie zum ersten Mal sieht, wird bestimmt von ihrem bezaubernden Charme beeindruckt. Ihr hinreißender Tanz kann beim Publikum so viel Beifall ernten, dass sie immer weiter träumen kann. Von Applaus und Lob wird keiner satt. Sie hat keine andere Wahl, als nachgiebig zu sein, um anderen zu gefallen. Ihr ist es leider noch nicht ganz bewusst, dass schöne Gerede und hübsches Gesicht nicht immer funktionieren."
490,Azucena,Treibflasche,"Azucena ist wie eine Flasche im Ozean, die mit dem Strom schwimmt, ohne ein klares Ziel vor Augen zu haben. Sie ist immer bereit, die Segel für ein besseres Leben zu setzen und ihre Vergangenheit und all die schlechten Erinnerungen hinter sich zu lassen. Bei näherer Betrachtung gleicht sie jedoch eher einem Parasiten, der auf Kosten anderer leben muss. Ohne die Unterstützung anderer könnte sie sogar nicht weiter leben, was sie nach Hermes' Meinung erbärmlich macht."
491,Effy,Geheimnis,"
[c][f55090]Geboren: [-][/c]10ter Dez.
[c][f55090]Sieht aus wie: [-][/c]20
[c][f55090]Mag nicht: [-][/c]Kaffee & Teufelsfrucht
[c][f55090]Mag: [-][/c]SF Pistole & Märchenbuch"
492,Effy,Ihr Gewehr,"Nachdem sie ihren leiblichen Vater im Krieg verloren hatte, lebten Effy und ihre Mutter bei ihrem Stiefvater, der gewalttätig war. Sie floh oft von zu Hause und streifte in den Ruinen umher, um sich die Zeit zu vertreiben. Eines Tages stieß Effy auf ein Gewehr und brachte es mit nach Hause. Ihre Mutter wollte, dass Effy in den Kriegsjahren eine Methode zur Selbstverteidigung hat, und brachte ihr deshalb bei, wie sie das benutzt. Als Effy 11 Jahre alt wurde, lernte sie zum ersten Mal etwas über Filme und war von ihnen fasziniert. Die Filme haben ihr Leben verschönert... Aber das hat sie auch dazu gebracht, ein undenkbares Verbrechen zu begehen."
493,Effy,Ihr Traum,"Effy hatte ein Déjà-vu, als sie Iron Fist und Krystal traf. Aber wenn sie jedoch versuchte, sich daran zu erinnern, woher das Gefühl der Vertrautheit kam, bekam sie nur heftige Kopfschmerzen und verstörende Szenen mit einem gruseligen Waisenhaus und einem toten Psychiater... Schließlich beschloss sie, sich nicht länger mit ihrer Vergangenheit zu beschäftigen, sondern mit ihrer zuverlässigen Videokamera die Welt ihrer Träume zu erschaffen. In dieser Welt ist sie Herrin ihres Schicksals mit unendlichem Potenzial, eine Seele, die wirklich frei ist..."
494,Effy,Schutz der Sterne,"Dank der Kraft des Schützen konnte Effy den Entführern entkommen, doch das war nicht das Ende ihres Unglücks. Wohin sie auch ging, verfolgten sie die quälende Vergangenheit und die Einsamkeit. Alles änderte sich, als sie zufällig Vivian im Wald begegnete und sich an der Yume Akademie einschrieb, wo sie Senpai kennenlernte. Endlich fand sie das Licht, das sie durch die harte Realität führte."
495,Poseidia,Geheimnis,"
[c][f55090]Geboren: [-][/c]24ter Juni
[c][f55090]Sieht aus wie: [-][/c]23
[c][f55090]Mag nicht: [-][/c]Schleuder & Skelettkissen
[c][f55090]Mag: [-][/c]Schal & Stift"
496,Poseidia,Eine Optimistin,"Poseidia hat ein Händchen dafür, Unterhaltungen zu beleben. Es ist immer ein Vergnügen, mit ihr zusammen zu sein, vorausgesetzt, sie stellt keine lächerlichen Fragen. Außerhalb des Meeres ist sie einfach, geradlinig und freundlich, manchmal sogar zu neugierig und enthusiastisch, aber jeder versteht, dass sie anderen gegenüber Freundlichkeit auf diese Weise zeigen wollte. Im Gegensatz zu der stumpfen und eintönigen Hadea kann sie ihre Freude deutlich besser weitergeben. ""Zu viel Arbeit macht dumm~"", das sagt sie Hadea am häufigsten."
497,Poseidia,"""Große Weisheit""","Poseidia gibt bereitwillig zu, dass sie draufgängerisch ist. Verglichen mit Zeusia und Hadea ist sie sich sicher, dass sie die Dümmste ist. Aber als Meereskönigin, die das Meer anführen muss, ist sie überraschenderweise direkt und offen. Eigentlich soll Poseidia diejenige sein, die ""große Weisheit"" besitzt. Wäre sie wirklich dumm gewesen, könnte sie das Meer gar nicht regieren. In der Welt des Meeres stehen ihr Haie und Delphine immer zur Verfügung, und die Geschöpfe des Meeres haben Ehrfurcht vor ihrer göttlichen Majestät. In Anwesenheit von Zeusia und Hadea wird die Schärfe ihres Blicks jedoch um die Hälfte reduziert. Dafür hat sie bestimmt ihren Grund."
498,Poseidia,Ihr Geheimnis,"Die letzte Gottkönigin hatte Zeusia, Hadea und Poseidia mit allen Mitteln gesucht und wollte sie unbedingt töten. Es waren die Zeiten, auf die keine von ihnen zurückblicken wollte. Danach wurde Zeusia als die neue Gottkönigin verehrt. Hadea und Poseidia bekamen auch ihr eigenes Gebiet. Aber Zeusia war ihren Schwestern gegenüber immer noch misstrauisch, selbst nach all den Jahren. Poseidia nahm das alles gelassen hin und wusste, dass sie selbst, die über das Meer herrschte, für Zeusia die größte Sorge war. Vielleicht war es der einzige Weg, sich dumm zu stellen, um zu zeigen, dass sie keine Absicht zum Rebellieren hatte."
499,Hadea,Geheimnis,"
[c][f55090]Geboren: [-][/c]11ter November
[c][f55090]Sieht aus wie: [-][/c]23
[c][f55090]Mag nicht: [-][/c]Yoyo & Teufelsfrucht
[c][f55090]Mag: [-][/c]Kaffee & Notizbuch"
500,Hadea,Klatsch und Tratsch,"""Hadea arbeitet nicht gern."" Jeder, der dies sagte, würde von Poseidia zutiefst verachtet werden, aber es war wahr. Hadea war verwirrt von den Gerüchten in der Akademie, dass sie ihre Arbeit liebte, und fragte sich, warum die Leute so seltsame Ideen haben könnten.\nEs war nicht die Arbeit an sich, der sie sich widmete, sondern die Unterwelt, die dank ihrer Anstrengungen immer besser wurde. Es machte ihr eigentlich nichts aus, etwas persönliche Zeit zu haben, wenn sie ihre Ziele auch ohne solche Arbeiten erreichen konnte - aber unsere Herrscherin, die sich schon lange keine Pause machte, hatte leider keine Ahnung, was sie in der Freizeit machen sollte."
501,Hadea,Ihr Kummer,"Es ist Hadeas Credo, Verantwortung zu tragen. Sie gibt immer ihr Bestes, sich als älteste Schwester um ihre Schwester zu kümmern, der Gottkönigin als ihre Untergebene zu helfen und als Herrscherin die Unterwelt zu leiten.\nDoch mit Ausnahme der letzten wurde die Erfüllung der ersten beiden Aufgaben in nicht geringem Maße behindert, und mehr noch, diese Hindernisse stammten zufällig von derselben Person - Zeusia.\nDiese Schwester hatte Hadea wirklich Kopfzerbrechen bereitet. Irgendwie war die Beziehung zwischen den beiden zu der geworden, was sie war. Egal wie sehr Hadea versuchte, ihre Beziehung zu retten, war es nutzlos, während sie mit der anderen Schwester Poseidia doch gut auskommen konnte. Sie wusste wirklich nicht, was sie machen sollte, um Zeusias Verdacht gegen sie auszuräumen."
502,Hadea,Herrscherin der Unterwelt,"Hadea nahm freiwillig die Macht über die Unterwelt an sich, gegen die die anderen Götter eine Abneigung hatte. Von diesem Moment an erhielt die einst chaotische und ungeordnete Unterwelt endlich ihre erste und letzte Herrscherin. Für die Reinkarnation aller Seelen gab es nun passende Gesetze.\n「Die Unterwelt ist der Ort, an den die Seelen zurückkehren und leben, während die Hölle die Höhle der dunklen Kreaturen. Viele Menschen können keinen Unterschied zwischen den beiden erkennen, aber ich hoffe, dass du meine Unterwelt nicht mit der Hölle verwechselst, Senpai.」"
