id,name,brief,desc
5201104,물고기 · 1,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 1번째 칸. 메인 특성: 공격력
5201105,물고기 · 1,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 1번째 칸. 메인 특성: 공격력
5201106,물고기 · 1,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 1번째 칸. 메인 특성: 공격력
5201201,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201202,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201203,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201204,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201205,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201206,물고기 · 2,영혼 장비-영혼 결정체,결정체 세트 '물고기'의 2번째 칸. 메인 특성: HP
5201301,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201302,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201303,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201304,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201305,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201306,물고기 · 3,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201401,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201402,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201403,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201404,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201405,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5201406,물고기 · 4,영혼 장비-영혼 결정체,"결정체 세트 '물고기'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202101,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202102,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202103,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202104,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202105,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202106,해파리 · 1,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 1번째 칸. 메인 특성: 공격력
5202201,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202202,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202203,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202204,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202205,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202206,해파리 · 2,영혼 장비-영혼 결정체,결정체 세트 '해파리'의 2번째 칸. 메인 특성: HP
5202301,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202302,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202303,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202304,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202305,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202306,해파리 · 3,영혼 장비-영혼 결정체,"결정체 세트 '해파리'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202401,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202402,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202403,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202404,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202405,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5202406,해파리 · 4,영혼 장비-영혼 결정체,"결정체 세트 해파리'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203101,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203102,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203103,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203104,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203105,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203106,게 · 1,영혼 장비-영혼 결정체,결정체 세트 '게'의 1번째 칸. 메인 특성: 공격력
5203201,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203202,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203203,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203204,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203205,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203206,게 · 2,영혼 장비-영혼 결정체,결정체 세트 '게'의 2번째 칸. 메인 특성: HP
5203301,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203302,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203303,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203304,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203305,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203306,게 · 3,영혼 장비-영혼 결정체,"결정체 세트 '게'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203401,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203402,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203403,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203404,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203405,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5203406,게 · 4,영혼 장비-영혼 결정체,"결정체 세트 '게'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204101,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204102,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204103,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204104,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204105,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204106,환상의 양 · 1,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 1번째 칸. 메인 특성: 공격력
5204201,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204202,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204203,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204204,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204205,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204206,환상의 양 · 2,영혼 장비-영혼 결정체,결정체 세트 '환상의 양'의 2번째 칸. 메인 특성: HP
5204301,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204302,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204303,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204304,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204305,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204306,환상의 양 · 3,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 3번째 칸. 메인 특성: 치명타, 정밀, 치료 효과, 구속 효과, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204401,환상의 양 · 4,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
5204402,환상의 양 · 4,영혼 장비-영혼 결정체,"결정체 세트 '환상의 양'의 4번째 칸. 메인 특성: 치명타 저항, 정밀, 가드, 받은 치료 효과, 면역력, 신성 대미지, 스킬 대미지 중 랜덤으로 1개 선정"
