id,name,brief,desc
5206202,Lézard Rusé · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Lézard Rusé, Attribut Principal : PV"
5206203,Lézard Rusé · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Lézard Rusé, Attribut Principal : PV"
5206204,Lézard Rusé · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Lézard Rusé, Attribut Principal : PV"
5206205,Lézard Rusé · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Lézard Rusé, Attribut Principal : PV"
5206206,Lézard Rusé · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Lézard Rusé, Attribut Principal : PV"
5206301,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206302,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206303,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206304,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206305,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206306,Lézard Rusé · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5206401,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5206402,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5206403,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5206404,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5206405,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5206406,Lézard Rusé · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Lézard Rusé, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207101,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207102,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207103,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207104,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207105,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207106,Jeune Kumiho · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : Attaque"
5207201,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207202,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207203,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207204,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207205,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207206,Jeune Kumiho · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Jeune Kumiho, Attribut Principal : PV"
5207301,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207302,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207303,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207304,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207305,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207306,Jeune Kumiho · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5207401,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207402,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207403,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207404,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207405,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5207406,Jeune Kumiho · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Jeune Kumiho, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208101,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208102,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208103,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208104,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208105,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208106,Chat Brodeur · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Chat Brodeur, Attribut Principal : Attaque"
5208201,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208202,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208203,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208204,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208205,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208206,Chat Brodeur · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Chat Brodeur, Attribut Principal : PV"
5208301,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208302,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208303,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208304,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208305,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208306,Chat Brodeur · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5208401,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208402,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208403,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208404,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208405,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5208406,Chat Brodeur · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Chat Brodeur, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209101,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209102,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209103,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209104,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209105,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209106,Phénix Majestueux · 1,Éclat de\nPierre d'Âme,"Éclat 1 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : Attaque"
5209201,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209202,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209203,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209204,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209205,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209206,Phénix Majestueux · 2,Éclat de\nPierre d'Âme,"Éclat 2 de Pierre d'Âme - Phénix Majestueux, Attribut Principal : PV"
5209301,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209302,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209303,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209304,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209305,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209306,Phénix Majestueux · 3,Éclat de\nPierre d'Âme,"Éclat 3 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Critique/Précision/Soins/Chance de Contrôle/Dégâts Divins/Dégâts des Compétences"
5209401,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209402,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209403,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209404,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209405,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
5209406,Phénix Majestueux · 4,Éclat de\nPierre d'Âme,"Éclat 4 de Pierre d'Âme - Phénix Majestueux, obtenez l'un des Attributs Principaux suivants : Résistance aux Critiques/Blocage/Soins Reçus/Immunité/Dégâts Divins/Dégâts des Compétences"
7313,Spectre Charmeur,Skin,Skin de Cupidon - Spectre Charmeur
27313,Spectre Charmeur,Skin,Skin de Cupidon - Spectre Charmeur
7314,Jet Spatial,Skin,Skin de Shina - Jet Spatial
27314,Jet Spatial,Skin,Skin de Shina - Jet Spatial
435,Boîte d'Artefact d'Âme,Boîte d'Équipement d'Âme,"Obtenez aléatoirement un Artefact d'Âme, à équiper sur une Fille au niv. 200 minimum. (touchez la loupe pour en savoir plus)"
4302045,Boîte de Skin Avancé,Boîte à choix,"À utiliser pour choisir d'obtenir un Skin. (touchez la loupe pour en savoir plus, le contenu disponible ne changera pas dépendamment de la date d'ouverture de cette boîte)"
4302046,Boîte de Skin Avancé (Le Périple de Lavli-S25),Boîte à choix,"À utiliser pour choisir d'obtenir un Skin. (touchez la loupe pour en savoir plus, le contenu disponible ne changera pas dépendamment de la date d'ouverture de cette boîte)"
4203017,Boîte de Ressources,Boîte à choix,"À utiliser pour choisir d'obtenir une des récompenses suivantes après son ouverture：Pièce d'Or *10M, Jus d'EXP *10M"
4102052,Boîte de Fille Ange/Démon (Le Périple de Lavli-S25),Boîte à choix,À utiliser pour choisir d'obtenir une Fille 5 étoiles de la Maison Ange/Démon.\n(le contenu disponible ne changera pas dépendamment de la date d'ouverture de cette boîte)
4101068,Boîte de Fille (Le Périple de Lavli-S25),Boîte à choix,"
À utiliser pour choisir une Fille
5 étoiles de la Maison Fantôme/
Humain/Monstre/Fée.
(le contenu disponible ne changera pas dépendamment de la date d\'ouverture de cette boîte)"
4601049,Boîte de Tenue Orange (Objet),Boîte à choix,"À utiliser pour choisir d'obtenir 1 élément (Objet) de Tenue Orange (touchez la loupe pour en savoir plus, le contenu disponible ne changera pas dépendamment de la date d'ouverture de cette boîte)"
52000010,炫尾魚-测试用,,
52000020,璨海花-测试用,,
52000030,盤岩蟹-测试用,,
52000040,幻靈羊-测试用,,
52000050,玉麒麟-测试用,,
52000060,攀陸蜥-测试用,,
52000070,九命狐-测试用,,
52000080,風隱貓-测试用,,
52000090,真彩凰-测试用,,
436,Cadeaux de la Rentrée,,"Après l'avoir acheté, vous pourrez débloquer Cadeaux de la Rentrée III et vous recevrez Ticket d'Automne *1, Jeton Rare d'Âme *2, Gemme *500 et Jeton de Capsule Cosmique *3 par jour durant cet événement"
437,Ticket d'Automne,Matériel d'Événement,"Matériel d'Événement, à utiliser dans l'événement - Cadeaux de la Rentrée"
757003,Effie,Fille,Effie 10 étoiles de la Maison Cosmos
